1
665.0000,683.0000,705.0000,683.0000,705.0000,706.0000,665.0000,706.0000
664.0000,677.0000,705.0000,677.0000,705.0000,700.0000,664.0000,700.0000
663.0000,670.0000,705.0000,670.0000,705.0000,694.0000,663.0000,694.0000
662.0000,663.0000,706.0000,663.0000,706.0000,687.0000,662.0000,687.0000
667.0000,656.0000,709.0000,656.0000,709.0000,680.0000,667.0000,680.0000
670.0000,649.0000,713.0000,649.0000,713.0000,673.0000,670.0000,673.0000
672.0000,638.0000,714.0000,638.0000,714.0000,662.0000,672.0000,662.0000
676.0000,628.0000,718.0000,628.0000,718.0000,652.0000,676.0000,652.0000
680.0000,618.0000,722.0000,618.0000,722.0000,642.0000,680.0000,642.0000
685.0000,608.0000,727.0000,608.0000,727.0000,632.0000,685.0000,632.0000
688.0000,598.0000,730.0000,598.0000,730.0000,621.0000,688.0000,621.0000
693.0000,589.0000,733.0000,589.0000,733.0000,612.0000,693.0000,612.0000
696.0000,577.0000,736.0000,577.0000,736.0000,600.0000,696.0000,600.0000
699.0000,567.0000,738.0000,567.0000,738.0000,589.0000,699.0000,589.0000
706.0000,554.0000,746.0000,554.0000,746.0000,577.0000,706.0000,577.0000
709.0000,557.0000,749.0000,557.0000,749.0000,580.0000,709.0000,580.0000
699.0000,561.0000,739.0000,561.0000,739.0000,584.0000,699.0000,584.0000
700.0000,560.0000,739.0000,560.0000,739.0000,582.0000,700.0000,582.0000
705.0000,549.0000,746.0000,549.0000,746.0000,573.0000,705.0000,573.0000
715.0000,536.0000,757.0000,536.0000,757.0000,561.0000,715.0000,561.0000
719.0000,530.0000,761.0000,530.0000,761.0000,554.0000,719.0000,554.0000
722.0000,508.0000,764.0000,508.0000,764.0000,532.0000,722.0000,532.0000
723.0000,502.0000,765.0000,502.0000,765.0000,526.0000,723.0000,526.0000
716.0000,503.0000,757.0000,503.0000,757.0000,526.0000,716.0000,526.0000
720.0000,500.0000,761.0000,500.0000,761.0000,524.0000,720.0000,524.0000
735.0000,494.0000,775.0000,494.0000,775.0000,517.0000,735.0000,517.0000
740.0000,492.0000,781.0000,492.0000,781.0000,516.0000,740.0000,516.0000
747.0000,489.0000,787.0000,489.0000,787.0000,512.0000,747.0000,512.0000
754.0000,486.0000,793.0000,486.0000,793.0000,508.0000,754.0000,508.0000
758.0000,479.0000,797.0000,479.0000,797.0000,501.0000,758.0000,501.0000
751.0000,475.0000,789.0000,475.0000,789.0000,497.0000,751.0000,497.0000
756.0000,470.0000,794.0000,470.0000,794.0000,492.0000,756.0000,492.0000
771.0000,474.0000,809.0000,474.0000,809.0000,495.0000,771.0000,495.0000
780.0000,463.0000,818.0000,463.0000,818.0000,485.0000,780.0000,485.0000
786.0000,456.0000,825.0000,456.0000,825.0000,479.0000,786.0000,479.0000
793.0000,449.0000,833.0000,449.0000,833.0000,472.0000,793.0000,472.0000
800.0000,447.0000,839.0000,447.0000,839.0000,469.0000,800.0000,469.0000
808.0000,443.0000,847.0000,443.0000,847.0000,465.0000,808.0000,465.0000
813.0000,436.0000,852.0000,436.0000,852.0000,459.0000,813.0000,459.0000
814.0000,436.0000,853.0000,436.0000,853.0000,459.0000,814.0000,459.0000
814.0000,417.0000,852.0000,417.0000,852.0000,439.0000,814.0000,439.0000
815.0000,414.0000,854.0000,414.0000,854.0000,437.0000,815.0000,437.0000
