1
189.0000,351.0000,240.0000,351.0000,240.0000,455.0000,189.0000,455.0000
197.0000,353.0000,249.0000,353.0000,249.0000,458.0000,197.0000,458.0000
205.0000,357.0000,257.0000,357.0000,257.0000,462.0000,205.0000,462.0000
214.0000,357.0000,266.0000,357.0000,266.0000,463.0000,214.0000,463.0000
222.0000,356.0000,276.0000,356.0000,276.0000,465.0000,222.0000,465.0000
234.0000,356.0000,288.0000,356.0000,288.0000,466.0000,234.0000,466.0000
243.0000,357.0000,299.0000,357.0000,299.0000,470.0000,243.0000,470.0000
254.0000,358.0000,311.0000,358.0000,311.0000,472.0000,254.0000,472.0000
266.0000,359.0000,323.0000,359.0000,323.0000,475.0000,266.0000,475.0000
279.0000,359.0000,339.0000,359.0000,339.0000,479.0000,279.0000,479.0000
292.0000,358.0000,354.0000,358.0000,354.0000,483.0000,292.0000,483.0000
306.0000,358.0000,370.0000,358.0000,370.0000,487.0000,306.0000,487.0000
320.0000,359.0000,385.0000,359.0000,385.0000,490.0000,320.0000,490.0000
336.0000,358.0000,403.0000,358.0000,403.0000,492.0000,336.0000,492.0000
353.0000,360.0000,419.0000,360.0000,419.0000,495.0000,353.0000,495.0000
369.0000,359.0000,438.0000,359.0000,438.0000,499.0000,369.0000,499.0000
384.0000,363.0000,453.0000,363.0000,453.0000,502.0000,384.0000,502.0000
396.0000,367.0000,466.0000,367.0000,466.0000,506.0000,396.0000,506.0000
411.0000,373.0000,479.0000,373.0000,479.0000,509.0000,411.0000,509.0000
419.0000,373.0000,486.0000,373.0000,486.0000,509.0000,419.0000,509.0000
451.0000,381.0000,517.0000,381.0000,517.0000,514.0000,451.0000,514.0000
458.0000,378.0000,524.0000,378.0000,524.0000,511.0000,458.0000,511.0000
456.0000,378.0000,522.0000,378.0000,522.0000,510.0000,456.0000,510.0000
463.0000,362.0000,530.0000,362.0000,530.0000,497.0000,463.0000,497.0000
475.0000,356.0000,545.0000,356.0000,545.0000,497.0000,475.0000,497.0000
503.0000,354.0000,575.0000,354.0000,575.0000,498.0000,503.0000,498.0000
525.0000,370.0000,599.0000,370.0000,599.0000,520.0000,525.0000,520.0000
533.0000,361.0000,610.0000,361.0000,610.0000,518.0000,533.0000,518.0000
534.0000,363.0000,612.0000,363.0000,612.0000,520.0000,534.0000,520.0000
536.0000,359.0000,615.0000,359.0000,615.0000,519.0000,536.0000,519.0000
533.0000,365.0000,613.0000,365.0000,613.0000,527.0000,533.0000,527.0000
487.0000,355.0000,568.0000,355.0000,568.0000,519.0000,487.0000,519.0000
515.0000,402.0000,595.0000,402.0000,595.0000,562.0000,515.0000,562.0000
640.0000,416.0000,719.0000,416.0000,719.0000,575.0000,640.0000,575.0000
649.0000,406.0000,729.0000,406.0000,729.0000,566.0000,649.0000,566.0000
637.0000,412.0000,717.0000,412.0000,717.0000,574.0000,637.0000,574.0000
621.0000,394.0000,704.0000,394.0000,704.0000,560.0000,621.0000,560.0000
602.0000,395.0000,686.0000,395.0000,686.0000,565.0000,602.0000,565.0000
598.0000,399.0000,682.0000,399.0000,682.0000,568.0000,598.0000,568.0000
572.0000,410.0000,655.0000,410.0000,655.0000,577.0000,572.0000,577.0000
574.0000,344.0000,657.0000,344.0000,657.0000,510.0000,574.0000,510.0000
594.0000,267.0000,678.0000,267.0000,678.0000,436.0000,594.0000,436.0000
594.0000,274.0000,678.0000,274.0000,678.0000,444.0000,594.0000,444.0000
574.0000,281.0000,658.0000,281.0000,658.0000,451.0000,574.0000,451.0000
544.0000,281.0000,630.0000,281.0000,630.0000,452.0000,544.0000,452.0000
512.0000,296.0000,599.0000,296.0000,599.0000,469.0000,512.0000,469.0000
481.0000,310.0000,568.0000,310.0000,568.0000,484.0000,481.0000,484.0000
446.0000,331.0000,534.0000,331.0000,534.0000,507.0000,446.0000,507.0000
407.0000,354.0000,494.0000,354.0000,494.0000,529.0000,407.0000,529.0000
381.0000,363.0000,468.0000,363.0000,468.0000,540.0000,381.0000,540.0000
351.0000,368.0000,438.0000,368.0000,438.0000,544.0000,351.0000,544.0000
322.0000,376.0000,410.0000,376.0000,410.0000,552.0000,322.0000,552.0000
294.0000,378.0000,382.0000,378.0000,382.0000,555.0000,294.0000,555.0000
