1
1103.0000,617.0000,1143.0000,617.0000,1143.0000,664.0000,1103.0000,664.0000
1104.0000,594.0000,1143.0000,594.0000,1143.0000,639.0000,1104.0000,639.0000
1123.0000,618.0000,1163.0000,618.0000,1163.0000,665.0000,1123.0000,665.0000
1131.0000,621.0000,1172.0000,621.0000,1172.0000,669.0000,1131.0000,669.0000
1133.0000,627.0000,1174.0000,627.0000,1174.0000,675.0000,1133.0000,675.0000
1138.0000,634.0000,1178.0000,634.0000,1178.0000,680.0000,1138.0000,680.0000
1145.0000,637.0000,1185.0000,637.0000,1185.0000,684.0000,1145.0000,684.0000
1153.0000,642.0000,1194.0000,642.0000,1194.0000,691.0000,1153.0000,691.0000
1158.0000,647.0000,1199.0000,647.0000,1199.0000,695.0000,1158.0000,695.0000
1166.0000,649.0000,1208.0000,649.0000,1208.0000,698.0000,1166.0000,698.0000
1173.0000,654.0000,1215.0000,654.0000,1215.0000,704.0000,1173.0000,704.0000
1181.0000,658.0000,1223.0000,658.0000,1223.0000,707.0000,1181.0000,707.0000
1189.0000,663.0000,1231.0000,663.0000,1231.0000,712.0000,1189.0000,712.0000
1195.0000,667.0000,1237.0000,667.0000,1237.0000,717.0000,1195.0000,717.0000
1202.0000,671.0000,1244.0000,671.0000,1244.0000,720.0000,1202.0000,720.0000
1210.0000,676.0000,1250.0000,676.0000,1250.0000,724.0000,1210.0000,724.0000
1215.0000,680.0000,1255.0000,680.0000,1255.0000,727.0000,1215.0000,727.0000
1222.0000,685.0000,1263.0000,685.0000,1263.0000,733.0000,1222.0000,733.0000
1231.0000,688.0000,1271.0000,688.0000,1271.0000,735.0000,1231.0000,735.0000
1236.0000,692.0000,1276.0000,692.0000,1276.0000,739.0000,1236.0000,739.0000
1244.0000,694.0000,1284.0000,694.0000,1284.0000,741.0000,1244.0000,741.0000
1254.0000,697.0000,1293.0000,697.0000,1293.0000,743.0000,1254.0000,743.0000
1259.0000,697.0000,1298.0000,697.0000,1298.0000,743.0000,1259.0000,743.0000
1265.0000,700.0000,1304.0000,700.0000,1304.0000,745.0000,1265.0000,745.0000
1242.0000,682.0000,1281.0000,682.0000,1281.0000,728.0000,1242.0000,728.0000
1206.0000,676.0000,1246.0000,676.0000,1246.0000,723.0000,1206.0000,723.0000
1203.0000,695.0000,1243.0000,695.0000,1243.0000,741.0000,1203.0000,741.0000
1179.0000,696.0000,1219.0000,696.0000,1219.0000,742.0000,1179.0000,742.0000
1146.0000,679.0000,1185.0000,679.0000,1185.0000,724.0000,1146.0000,724.0000
1148.0000,680.0000,1186.0000,680.0000,1186.0000,724.0000,1148.0000,724.0000
1152.0000,683.0000,1190.0000,683.0000,1190.0000,728.0000,1152.0000,728.0000
1120.0000,677.0000,1159.0000,677.0000,1159.0000,722.0000,1120.0000,722.0000
1114.0000,676.0000,1153.0000,676.0000,1153.0000,721.0000,1114.0000,721.0000
1110.0000,675.0000,1149.0000,675.0000,1149.0000,720.0000,1110.0000,720.0000
1104.0000,672.0000,1143.0000,672.0000,1143.0000,718.0000,1104.0000,718.0000
1091.0000,665.0000,1130.0000,665.0000,1130.0000,710.0000,1091.0000,710.0000
1083.0000,665.0000,1122.0000,665.0000,1122.0000,710.0000,1083.0000,710.0000
1069.0000,657.0000,1108.0000,657.0000,1108.0000,702.0000,1069.0000,702.0000
1053.0000,649.0000,1091.0000,649.0000,1091.0000,694.0000,1053.0000,694.0000
1071.0000,664.0000,1109.0000,664.0000,1109.0000,708.0000,1071.0000,708.0000
1061.0000,660.0000,1100.0000,660.0000,1100.0000,705.0000,1061.0000,705.0000
1078.0000,637.0000,1117.0000,637.0000,1117.0000,683.0000,1078.0000,683.0000
1096.0000,676.0000,1135.0000,676.0000,1135.0000,721.0000,1096.0000,721.0000
1140.0000,669.0000,1179.0000,669.0000,1179.0000,715.0000,1140.0000,715.0000
1117.0000,662.0000,1155.0000,662.0000,1155.0000,707.0000,1117.0000,707.0000
1093.0000,655.0000,1131.0000,655.0000,1131.0000,701.0000,1093.0000,701.0000
1064.0000,648.0000,1102.0000,648.0000,1102.0000,694.0000,1064.0000,694.0000
1029.0000,638.0000,1068.0000,638.0000,1068.0000,683.0000,1029.0000,683.0000
996.0000,627.0000,1035.0000,627.0000,1035.0000,672.0000,996.0000,672.0000
964.0000,619.0000,1003.0000,619.0000,1003.0000,665.0000,964.0000,665.0000
927.0000,612.0000,966.0000,612.0000,966.0000,657.0000,927.0000,657.0000
893.0000,604.0000,931.0000,604.0000,931.0000,649.0000,893.0000,649.0000
857.0000,597.0000,896.0000,597.0000,896.0000,643.0000,857.0000,643.0000
819.0000,590.0000,857.0000,590.0000,857.0000,635.0000,819.0000,635.0000
779.0000,584.0000,818.0000,584.0000,818.0000,629.0000,779.0000,629.0000
741.0000,578.0000,779.0000,578.0000,779.0000,623.0000,741.0000,623.0000
700.0000,573.0000,738.0000,573.0000,738.0000,617.0000,700.0000,617.0000
660.0000,571.0000,698.0000,571.0000,698.0000,615.0000,660.0000,615.0000
617.0000,566.0000,654.0000,566.0000,654.0000,610.0000,617.0000,610.0000
573.0000,564.0000,610.0000,564.0000,610.0000,607.0000,573.0000,607.0000
530.0000,561.0000,567.0000,561.0000,567.0000,604.0000,530.0000,604.0000
487.0000,560.0000,524.0000,560.0000,524.0000,603.0000,487.0000,603.0000
