1
595.0000,296.0000,788.0000,296.0000,788.0000,508.0000,595.0000,508.0000
600.0000,290.0000,798.0000,290.0000,798.0000,508.0000,600.0000,508.0000
599.0000,273.0000,799.0000,273.0000,799.0000,492.0000,599.0000,492.0000
599.0000,273.0000,799.0000,273.0000,799.0000,492.0000,599.0000,492.0000
614.0000,265.0000,817.0000,265.0000,817.0000,488.0000,614.0000,488.0000
614.0000,265.0000,817.0000,265.0000,817.0000,488.0000,614.0000,488.0000
631.0000,262.0000,838.0000,262.0000,838.0000,490.0000,631.0000,490.0000
636.0000,271.0000,848.0000,271.0000,848.0000,504.0000,636.0000,504.0000
636.0000,271.0000,848.0000,271.0000,848.0000,504.0000,636.0000,504.0000
638.0000,272.0000,850.0000,272.0000,850.0000,505.0000,638.0000,505.0000
653.0000,258.0000,863.0000,258.0000,863.0000,489.0000,653.0000,489.0000
657.0000,266.0000,863.0000,266.0000,863.0000,492.0000,657.0000,492.0000
746.0000,179.0000,949.0000,179.0000,949.0000,403.0000,746.0000,403.0000
786.0000,197.0000,987.0000,197.0000,987.0000,419.0000,786.0000,419.0000
762.0000,227.0000,964.0000,227.0000,964.0000,449.0000,762.0000,449.0000
710.0000,236.0000,918.0000,236.0000,918.0000,465.0000,710.0000,465.0000
624.0000,287.0000,832.0000,287.0000,832.0000,516.0000,624.0000,516.0000
624.0000,270.0000,832.0000,270.0000,832.0000,499.0000,624.0000,499.0000
624.0000,271.0000,832.0000,271.0000,832.0000,499.0000,624.0000,499.0000
640.0000,324.0000,851.0000,324.0000,851.0000,555.0000,640.0000,555.0000
620.0000,245.0000,829.0000,245.0000,829.0000,474.0000,620.0000,474.0000
617.0000,241.0000,824.0000,241.0000,824.0000,468.0000,617.0000,468.0000
611.0000,228.0000,821.0000,228.0000,821.0000,458.0000,611.0000,458.0000
595.0000,229.0000,802.0000,229.0000,802.0000,457.0000,595.0000,457.0000
600.0000,211.0000,809.0000,211.0000,809.0000,441.0000,600.0000,441.0000
583.0000,211.0000,793.0000,211.0000,793.0000,441.0000,583.0000,441.0000
593.0000,190.0000,804.0000,190.0000,804.0000,422.0000,593.0000,422.0000
608.0000,150.0000,815.0000,150.0000,815.0000,378.0000,608.0000,378.0000
637.0000,160.0000,850.0000,160.0000,850.0000,395.0000,637.0000,395.0000
641.0000,154.0000,854.0000,154.0000,854.0000,390.0000,641.0000,390.0000
654.0000,153.0000,867.0000,153.0000,867.0000,387.0000,654.0000,387.0000
655.0000,135.0000,866.0000,135.0000,866.0000,367.0000,655.0000,367.0000
652.0000,173.0000,861.0000,173.0000,861.0000,402.0000,652.0000,402.0000
643.0000,151.0000,853.0000,151.0000,853.0000,381.0000,643.0000,381.0000
632.0000,182.0000,839.0000,182.0000,839.0000,409.0000,632.0000,409.0000
621.0000,168.0000,828.0000,168.0000,828.0000,396.0000,621.0000,396.0000
613.0000,173.0000,818.0000,173.0000,818.0000,399.0000,613.0000,399.0000
543.0000,228.0000,749.0000,228.0000,749.0000,455.0000,543.0000,455.0000
523.0000,252.0000,732.0000,252.0000,732.0000,481.0000,523.0000,481.0000
503.0000,248.0000,711.0000,248.0000,711.0000,476.0000,503.0000,476.0000
502.0000,233.0000,714.0000,233.0000,714.0000,466.0000,502.0000,466.0000
496.0000,222.0000,712.0000,222.0000,712.0000,460.0000,496.0000,460.0000
510.0000,211.0000,726.0000,211.0000,726.0000,448.0000,510.0000,448.0000
527.0000,198.0000,745.0000,198.0000,745.0000,438.0000,527.0000,438.0000
557.0000,167.0000,777.0000,167.0000,777.0000,409.0000,557.0000,409.0000
552.0000,214.0000,774.0000,214.0000,774.0000,459.0000,552.0000,459.0000
496.0000,105.0000,719.0000,105.0000,719.0000,350.0000,496.0000,350.0000
511.0000,153.0000,733.0000,153.0000,733.0000,398.0000,511.0000,398.0000
552.0000,142.0000,777.0000,142.0000,777.0000,389.0000,552.0000,389.0000
557.0000,291.0000,783.0000,291.0000,783.0000,539.0000,557.0000,539.0000
571.0000,311.0000,797.0000,311.0000,797.0000,560.0000,571.0000,560.0000
582.0000,291.0000,810.0000,291.0000,810.0000,542.0000,582.0000,542.0000
594.0000,348.0000,823.0000,348.0000,823.0000,599.0000,594.0000,599.0000
594.0000,405.0000,822.0000,405.0000,822.0000,656.0000,594.0000,656.0000
612.0000,424.0000,842.0000,424.0000,842.0000,676.0000,612.0000,676.0000
615.0000,444.0000,844.0000,444.0000,844.0000,695.0000,615.0000,695.0000
616.0000,467.0000,845.0000,467.0000,845.0000,720.0000,616.0000,720.0000
536.0000,578.0000,762.0000,578.0000,762.0000,826.0000,536.0000,826.0000
609.0000,519.0000,835.0000,519.0000,835.0000,767.0000,609.0000,767.0000
620.0000,516.0000,848.0000,516.0000,848.0000,766.0000,620.0000,766.0000
