1
55.0000,578.0000,101.0000,578.0000,101.0000,624.0000,55.0000,624.0000
79.0000,589.0000,125.0000,589.0000,125.0000,636.0000,79.0000,636.0000
103.0000,599.0000,150.0000,599.0000,150.0000,646.0000,103.0000,646.0000
128.0000,608.0000,174.0000,608.0000,174.0000,654.0000,128.0000,654.0000
154.0000,617.0000,201.0000,617.0000,201.0000,664.0000,154.0000,664.0000
178.0000,623.0000,226.0000,623.0000,226.0000,670.0000,178.0000,670.0000
206.0000,631.0000,253.0000,631.0000,253.0000,678.0000,206.0000,678.0000
233.0000,638.0000,281.0000,638.0000,281.0000,685.0000,233.0000,685.0000
262.0000,644.0000,310.0000,644.0000,310.0000,692.0000,262.0000,692.0000
292.0000,652.0000,341.0000,652.0000,341.0000,701.0000,292.0000,701.0000
324.0000,658.0000,374.0000,658.0000,374.0000,708.0000,324.0000,708.0000
356.0000,662.0000,407.0000,662.0000,407.0000,713.0000,356.0000,713.0000
388.0000,667.0000,441.0000,667.0000,441.0000,720.0000,388.0000,720.0000
419.0000,668.0000,474.0000,668.0000,474.0000,723.0000,419.0000,723.0000
451.0000,668.0000,507.0000,668.0000,507.0000,725.0000,451.0000,725.0000
483.0000,668.0000,541.0000,668.0000,541.0000,726.0000,483.0000,726.0000
516.0000,666.0000,575.0000,666.0000,575.0000,726.0000,516.0000,726.0000
547.0000,663.0000,607.0000,663.0000,607.0000,724.0000,547.0000,724.0000
578.0000,660.0000,640.0000,660.0000,640.0000,722.0000,578.0000,722.0000
608.0000,653.0000,670.0000,653.0000,670.0000,715.0000,608.0000,715.0000
635.0000,647.0000,697.0000,647.0000,697.0000,710.0000,635.0000,710.0000
661.0000,641.0000,724.0000,641.0000,724.0000,704.0000,661.0000,704.0000
685.0000,634.0000,748.0000,634.0000,748.0000,697.0000,685.0000,697.0000
705.0000,628.0000,768.0000,628.0000,768.0000,691.0000,705.0000,691.0000
725.0000,624.0000,786.0000,624.0000,786.0000,686.0000,725.0000,686.0000
742.0000,621.0000,804.0000,621.0000,804.0000,682.0000,742.0000,682.0000
762.0000,616.0000,823.0000,616.0000,823.0000,677.0000,762.0000,677.0000
782.0000,612.0000,844.0000,612.0000,844.0000,674.0000,782.0000,674.0000
804.0000,607.0000,865.0000,607.0000,865.0000,669.0000,804.0000,669.0000
819.0000,605.0000,881.0000,605.0000,881.0000,667.0000,819.0000,667.0000
836.0000,602.0000,897.0000,602.0000,897.0000,663.0000,836.0000,663.0000
852.0000,600.0000,912.0000,600.0000,912.0000,660.0000,852.0000,660.0000
868.0000,597.0000,928.0000,597.0000,928.0000,656.0000,868.0000,656.0000
884.0000,594.0000,943.0000,594.0000,943.0000,653.0000,884.0000,653.0000
904.0000,590.0000,963.0000,590.0000,963.0000,648.0000,904.0000,648.0000
917.0000,588.0000,975.0000,588.0000,975.0000,646.0000,917.0000,646.0000
931.0000,585.0000,987.0000,585.0000,987.0000,642.0000,931.0000,642.0000
946.0000,581.0000,1002.0000,581.0000,1002.0000,637.0000,946.0000,637.0000
954.0000,581.0000,1009.0000,581.0000,1009.0000,636.0000,954.0000,636.0000
964.0000,578.0000,1018.0000,578.0000,1018.0000,632.0000,964.0000,632.0000
975.0000,574.0000,1028.0000,574.0000,1028.0000,628.0000,975.0000,628.0000
984.0000,568.0000,1037.0000,568.0000,1037.0000,622.0000,984.0000,622.0000
993.0000,564.0000,1046.0000,564.0000,1046.0000,618.0000,993.0000,618.0000
1001.0000,560.0000,1054.0000,560.0000,1054.0000,612.0000,1001.0000,612.0000
1008.0000,554.0000,1060.0000,554.0000,1060.0000,606.0000,1008.0000,606.0000
1015.0000,548.0000,1066.0000,548.0000,1066.0000,599.0000,1015.0000,599.0000
1022.0000,548.0000,1074.0000,548.0000,1074.0000,600.0000,1022.0000,600.0000
1029.0000,538.0000,1080.0000,538.0000,1080.0000,590.0000,1029.0000,590.0000
1036.0000,528.0000,1088.0000,528.0000,1088.0000,580.0000,1036.0000,580.0000
1047.0000,518.0000,1099.0000,518.0000,1099.0000,570.0000,1047.0000,570.0000
1051.0000,506.0000,1103.0000,506.0000,1103.0000,558.0000,1051.0000,558.0000
1056.0000,498.0000,1108.0000,498.0000,1108.0000,550.0000,1056.0000,550.0000
1070.0000,497.0000,1122.0000,497.0000,1122.0000,549.0000,1070.0000,549.0000
1061.0000,478.0000,1113.0000,478.0000,1113.0000,530.0000,1061.0000,530.0000
1064.0000,468.0000,1116.0000,468.0000,1116.0000,520.0000,1064.0000,520.0000
1063.0000,449.0000,1115.0000,449.0000,1115.0000,501.0000,1063.0000,501.0000
1061.0000,449.0000,1112.0000,449.0000,1112.0000,500.0000,1061.0000,500.0000
1056.0000,448.0000,1106.0000,448.0000,1106.0000,497.0000,1056.0000,497.0000
2
0
0
0
0
1
1073.0000,403.0000,1100.0000,403.0000,1100.0000,415.0000,1073.0000,415.0000
1072.0000,398.0000,1099.0000,398.0000,1099.0000,410.0000,1072.0000,410.0000
