1
595.0000,296.0000,788.0000,296.0000,788.0000,508.0000,595.0000,508.0000
600.0000,290.0000,798.0000,290.0000,798.0000,508.0000,600.0000,508.0000
599.0000,273.0000,799.0000,273.0000,799.0000,492.0000,599.0000,492.0000
614.0000,265.0000,817.0000,265.0000,817.0000,488.0000,614.0000,488.0000
641.0000,263.0000,844.0000,263.0000,844.0000,486.0000,641.0000,486.0000
636.0000,266.0000,837.0000,266.0000,837.0000,487.0000,636.0000,487.0000
642.0000,267.0000,845.0000,267.0000,845.0000,491.0000,642.0000,491.0000
641.0000,275.0000,847.0000,275.0000,847.0000,502.0000,641.0000,502.0000
647.0000,276.0000,849.0000,276.0000,849.0000,499.0000,647.0000,499.0000
717.0000,323.0000,919.0000,323.0000,919.0000,545.0000,717.0000,545.0000
717.0000,336.0000,917.0000,336.0000,917.0000,556.0000,717.0000,556.0000
726.0000,310.0000,917.0000,310.0000,917.0000,521.0000,726.0000,521.0000
660.0000,267.0000,854.0000,267.0000,854.0000,480.0000,660.0000,480.0000
569.0000,268.0000,763.0000,268.0000,763.0000,482.0000,569.0000,482.0000
594.0000,273.0000,790.0000,273.0000,790.0000,489.0000,594.0000,489.0000
581.0000,305.0000,779.0000,305.0000,779.0000,522.0000,581.0000,522.0000
598.0000,290.0000,794.0000,290.0000,794.0000,507.0000,598.0000,507.0000
636.0000,287.0000,831.0000,287.0000,831.0000,501.0000,636.0000,501.0000
631.0000,286.0000,826.0000,286.0000,826.0000,501.0000,631.0000,501.0000
649.0000,336.0000,841.0000,336.0000,841.0000,546.0000,649.0000,546.0000
633.0000,262.0000,821.0000,262.0000,821.0000,470.0000,633.0000,470.0000
632.0000,249.0000,822.0000,249.0000,822.0000,458.0000,632.0000,458.0000
620.0000,201.0000,809.0000,201.0000,809.0000,408.0000,620.0000,408.0000
614.0000,232.0000,803.0000,232.0000,803.0000,440.0000,614.0000,440.0000
608.0000,219.0000,801.0000,219.0000,801.0000,432.0000,608.0000,432.0000
564.0000,235.0000,754.0000,235.0000,754.0000,445.0000,564.0000,445.0000
613.0000,212.0000,804.0000,212.0000,804.0000,423.0000,613.0000,423.0000
595.0000,195.0000,789.0000,195.0000,789.0000,408.0000,595.0000,408.0000
660.0000,126.0000,856.0000,126.0000,856.0000,342.0000,660.0000,342.0000
656.0000,171.0000,853.0000,171.0000,853.0000,387.0000,656.0000,387.0000
683.0000,157.0000,879.0000,157.0000,879.0000,373.0000,683.0000,373.0000
678.0000,155.0000,874.0000,155.0000,874.0000,370.0000,678.0000,370.0000
660.0000,153.0000,856.0000,153.0000,856.0000,369.0000,660.0000,369.0000
642.0000,184.0000,841.0000,184.0000,841.0000,403.0000,642.0000,403.0000
630.0000,194.0000,829.0000,194.0000,829.0000,412.0000,630.0000,412.0000
632.0000,179.0000,828.0000,179.0000,828.0000,395.0000,632.0000,395.0000
620.0000,178.0000,819.0000,178.0000,819.0000,397.0000,620.0000,397.0000
524.0000,181.0000,719.0000,181.0000,719.0000,395.0000,524.0000,395.0000
521.0000,168.0000,716.0000,168.0000,716.0000,382.0000,521.0000,382.0000
539.0000,189.0000,732.0000,189.0000,732.0000,401.0000,539.0000,401.0000
491.0000,258.0000,685.0000,258.0000,685.0000,471.0000,491.0000,471.0000
490.0000,249.0000,684.0000,249.0000,684.0000,463.0000,490.0000,463.0000
537.0000,216.0000,733.0000,216.0000,733.0000,431.0000,537.0000,431.0000
544.0000,202.0000,739.0000,202.0000,739.0000,417.0000,544.0000,417.0000
509.0000,229.0000,703.0000,229.0000,703.0000,443.0000,509.0000,443.0000
525.0000,229.0000,719.0000,229.0000,719.0000,443.0000,525.0000,443.0000
594.0000,209.0000,789.0000,209.0000,789.0000,424.0000,594.0000,424.0000
552.0000,269.0000,747.0000,269.0000,747.0000,483.0000,552.0000,483.0000
563.0000,280.0000,761.0000,280.0000,761.0000,498.0000,563.0000,498.0000
579.0000,279.0000,778.0000,279.0000,778.0000,499.0000,579.0000,499.0000
589.0000,328.0000,787.0000,328.0000,787.0000,545.0000,589.0000,545.0000
605.0000,328.0000,804.0000,328.0000,804.0000,546.0000,605.0000,546.0000
613.0000,411.0000,813.0000,411.0000,813.0000,630.0000,613.0000,630.0000
619.0000,436.0000,818.0000,436.0000,818.0000,656.0000,619.0000,656.0000
624.0000,442.0000,823.0000,442.0000,823.0000,660.0000,624.0000,660.0000
629.0000,461.0000,830.0000,461.0000,830.0000,682.0000,629.0000,682.0000
628.0000,494.0000,830.0000,494.0000,830.0000,716.0000,628.0000,716.0000
556.0000,588.0000,758.0000,588.0000,758.0000,810.0000,556.0000,810.0000
548.0000,573.0000,749.0000,573.0000,749.0000,794.0000,548.0000,794.0000
535.0000,567.0000,736.0000,567.0000,736.0000,788.0000,535.0000,788.0000
