1
760.0000,260.0000,123.0000,184.0000
762.0000,254.0000,126.0000,187.0000
767.0000,250.0000,123.0000,184.0000
765.0000,245.0000,127.0000,189.0000
766.0000,236.0000,128.0000,191.0000
783.0000,240.0000,128.0000,191.0000
788.0000,233.0000,124.0000,185.0000
814.0000,271.0000,127.0000,189.0000
817.0000,273.0000,128.0000,191.0000
822.0000,276.0000,131.0000,195.0000
822.0000,277.0000,132.0000,197.0000
828.0000,282.0000,132.0000,197.0000
830.0000,285.0000,131.0000,195.0000
830.0000,213.0000,127.0000,189.0000
835.0000,203.0000,126.0000,187.0000
853.0000,202.0000,128.0000,191.0000
849.0000,290.0000,124.0000,185.0000
846.0000,284.0000,127.0000,189.0000
850.0000,285.0000,126.0000,187.0000
845.0000,280.0000,127.0000,189.0000
845.0000,275.0000,123.0000,184.0000
872.0000,279.0000,126.0000,187.0000
871.0000,276.0000,129.0000,193.0000
850.0000,314.0000,132.0000,197.0000
871.0000,272.0000,136.0000,203.0000
867.0000,274.0000,135.0000,201.0000
861.0000,270.0000,136.0000,203.0000
853.0000,266.0000,140.0000,209.0000
849.0000,264.0000,143.0000,213.0000
845.0000,262.0000,147.0000,220.0000
853.0000,258.0000,147.0000,220.0000
849.0000,262.0000,152.0000,226.0000
839.0000,263.0000,147.0000,220.0000
839.0000,272.0000,150.0000,224.0000
823.0000,264.0000,155.0000,231.0000
809.0000,270.0000,155.0000,231.0000
807.0000,282.0000,152.0000,226.0000
788.0000,284.0000,147.0000,220.0000
782.0000,288.0000,150.0000,224.0000
807.0000,293.0000,146.0000,217.0000
778.0000,292.0000,150.0000,224.0000
742.0000,294.0000,153.0000,228.0000
726.0000,289.0000,155.0000,231.0000
726.0000,288.0000,159.0000,238.0000
708.0000,283.0000,163.0000,242.0000
690.0000,283.0000,166.0000,247.0000
747.0000,279.0000,164.0000,245.0000
730.0000,286.0000,168.0000,250.0000
720.0000,287.0000,164.0000,245.0000
729.0000,290.0000,161.0000,240.0000
812.0000,278.0000,166.0000,247.0000
794.0000,286.0000,169.0000,252.0000
786.0000,292.0000,168.0000,250.0000
654.0000,317.0000,164.0000,245.0000
646.0000,319.0000,159.0000,238.0000
598.0000,331.0000,159.0000,238.0000
613.0000,325.0000,159.0000,238.0000
626.0000,326.0000,155.0000,231.0000
615.0000,323.0000,156.0000,233.0000
607.0000,329.0000,152.0000,226.0000
670.0000,310.0000,156.0000,233.0000
647.0000,309.0000,156.0000,233.0000
626.0000,308.0000,158.0000,235.0000
607.0000,309.0000,163.0000,242.0000
611.0000,323.0000,163.0000,242.0000
601.0000,341.0000,158.0000,235.0000
593.0000,349.0000,155.0000,231.0000
622.0000,335.0000,152.0000,226.0000
688.0000,328.0000,150.0000,224.0000
688.0000,331.0000,147.0000,220.0000
690.0000,333.0000,144.0000,215.0000
2
0
0
0
