1
760.0000,260.0000,123.0000,184.0000
762.0000,254.0000,126.0000,187.0000
767.0000,250.0000,123.0000,184.0000
765.0000,245.0000,127.0000,189.0000
766.0000,236.0000,128.0000,191.0000
783.0000,240.0000,128.0000,191.0000
788.0000,233.0000,124.0000,185.0000
814.0000,271.0000,127.0000,189.0000
817.0000,273.0000,128.0000,191.0000
822.0000,276.0000,131.0000,195.0000
822.0000,277.0000,132.0000,197.0000
828.0000,282.0000,132.0000,197.0000
830.0000,285.0000,131.0000,195.0000
830.0000,213.0000,127.0000,189.0000
835.0000,203.0000,126.0000,187.0000
853.0000,202.0000,128.0000,191.0000
849.0000,290.0000,124.0000,185.0000
846.0000,284.0000,127.0000,189.0000
850.0000,285.0000,126.0000,187.0000
845.0000,280.0000,127.0000,189.0000
845.0000,275.0000,123.0000,184.0000
869.0000,233.0000,127.0000,189.0000
873.0000,276.0000,123.0000,184.0000
870.0000,275.0000,127.0000,189.0000
870.0000,273.0000,129.0000,193.0000
866.0000,274.0000,131.0000,195.0000
861.0000,271.0000,132.0000,197.0000
855.0000,269.0000,135.0000,201.0000
849.0000,266.0000,137.0000,205.0000
835.0000,263.0000,142.0000,211.0000
854.0000,261.0000,146.0000,217.0000
848.0000,266.0000,144.0000,215.0000
884.0000,181.0000,142.0000,211.0000
888.0000,174.0000,142.0000,211.0000
884.0000,177.0000,143.0000,213.0000
859.0000,260.0000,146.0000,217.0000
802.0000,277.0000,150.0000,224.0000
783.0000,282.0000,149.0000,222.0000
777.0000,282.0000,150.0000,224.0000
812.0000,269.0000,155.0000,231.0000
803.0000,266.0000,158.0000,235.0000
743.0000,290.0000,163.0000,242.0000
725.0000,284.0000,168.0000,250.0000
724.0000,284.0000,166.0000,247.0000
709.0000,285.0000,161.0000,240.0000
689.0000,282.0000,166.0000,247.0000
666.0000,322.0000,163.0000,242.0000
720.0000,287.0000,168.0000,250.0000
722.0000,288.0000,168.0000,250.0000
725.0000,290.0000,164.0000,245.0000
709.0000,293.0000,163.0000,242.0000
666.0000,318.0000,159.0000,238.0000
659.0000,321.0000,158.0000,235.0000
650.0000,318.0000,163.0000,242.0000
628.0000,332.0000,158.0000,235.0000
603.0000,336.0000,153.0000,228.0000
647.0000,335.0000,149.0000,222.0000
639.0000,328.0000,152.0000,226.0000
627.0000,330.0000,147.0000,220.0000
614.0000,339.0000,144.0000,215.0000
610.0000,380.0000,146.0000,217.0000
646.0000,311.0000,146.0000,217.0000
634.0000,311.0000,147.0000,220.0000
623.0000,316.0000,150.0000,224.0000
614.0000,326.0000,155.0000,231.0000
603.0000,341.0000,155.0000,231.0000
602.0000,338.0000,158.0000,235.0000
590.0000,357.0000,155.0000,231.0000
558.0000,352.0000,152.0000,226.0000
553.0000,351.0000,149.0000,222.0000
529.0000,334.0000,153.0000,228.0000
539.0000,347.0000,153.0000,228.0000
533.0000,350.0000,149.0000,222.0000
533.0000,351.0000,150.0000,224.0000
519.0000,340.0000,149.0000,222.0000
