1
760.0000,260.0000,123.0000,184.0000
762.0000,254.0000,126.0000,187.0000
767.0000,250.0000,123.0000,184.0000
765.0000,245.0000,127.0000,189.0000
766.0000,236.0000,128.0000,191.0000
783.0000,240.0000,128.0000,191.0000
788.0000,233.0000,124.0000,185.0000
814.0000,271.0000,127.0000,189.0000
817.0000,273.0000,128.0000,191.0000
822.0000,276.0000,131.0000,195.0000
822.0000,277.0000,132.0000,197.0000
828.0000,282.0000,132.0000,197.0000
830.0000,285.0000,131.0000,195.0000
830.0000,213.0000,127.0000,189.0000
835.0000,203.0000,126.0000,187.0000
853.0000,202.0000,128.0000,191.0000
849.0000,290.0000,124.0000,185.0000
846.0000,284.0000,127.0000,189.0000
850.0000,285.0000,126.0000,187.0000
845.0000,280.0000,127.0000,189.0000
845.0000,275.0000,123.0000,184.0000
869.0000,233.0000,127.0000,189.0000
873.0000,276.0000,123.0000,184.0000
870.0000,275.0000,127.0000,189.0000
870.0000,273.0000,129.0000,193.0000
866.0000,274.0000,131.0000,195.0000
861.0000,271.0000,132.0000,197.0000
855.0000,271.0000,135.0000,201.0000
852.0000,268.0000,135.0000,201.0000
839.0000,263.0000,139.0000,207.0000
867.0000,261.0000,143.0000,213.0000
851.0000,263.0000,146.0000,217.0000
886.0000,170.0000,149.0000,222.0000
888.0000,166.0000,150.0000,224.0000
859.0000,255.0000,150.0000,224.0000
851.0000,256.0000,155.0000,231.0000
808.0000,280.0000,152.0000,226.0000
784.0000,283.0000,150.0000,224.0000
775.0000,286.0000,152.0000,226.0000
817.0000,260.0000,152.0000,226.0000
800.0000,277.0000,153.0000,228.0000
742.0000,290.0000,155.0000,231.0000
726.0000,289.0000,155.0000,231.0000
729.0000,295.0000,152.0000,226.0000
713.0000,289.0000,156.0000,233.0000
694.0000,282.0000,156.0000,233.0000
669.0000,324.0000,155.0000,231.0000
744.0000,291.0000,156.0000,233.0000
736.0000,293.0000,152.0000,226.0000
717.0000,311.0000,152.0000,226.0000
711.0000,305.0000,149.0000,222.0000
677.0000,323.0000,147.0000,220.0000
669.0000,325.0000,147.0000,220.0000
659.0000,326.0000,149.0000,222.0000
634.0000,335.0000,149.0000,222.0000
604.0000,336.0000,149.0000,222.0000
592.0000,335.0000,144.0000,215.0000
646.0000,334.0000,140.0000,209.0000
628.0000,338.0000,137.0000,205.0000
619.0000,338.0000,140.0000,209.0000
581.0000,235.0000,140.0000,209.0000
604.0000,280.0000,137.0000,205.0000
629.0000,317.0000,142.0000,211.0000
631.0000,318.0000,144.0000,215.0000
620.0000,337.0000,144.0000,215.0000
610.0000,353.0000,140.0000,209.0000
607.0000,361.0000,136.0000,203.0000
625.0000,351.0000,132.0000,197.0000
628.0000,348.0000,135.0000,201.0000
685.0000,340.0000,139.0000,207.0000
694.0000,345.0000,135.0000,201.0000
690.0000,347.0000,133.0000,199.0000
699.0000,357.0000,133.0000,199.0000
2
0
