1
760.0000,260.0000,123.0000,184.0000
762.0000,254.0000,126.0000,187.0000
767.0000,250.0000,123.0000,184.0000
765.0000,245.0000,127.0000,189.0000
766.0000,236.0000,128.0000,191.0000
783.0000,240.0000,128.0000,191.0000
788.0000,233.0000,124.0000,185.0000
814.0000,271.0000,127.0000,189.0000
817.0000,273.0000,128.0000,191.0000
822.0000,276.0000,131.0000,195.0000
822.0000,277.0000,132.0000,197.0000
828.0000,282.0000,132.0000,197.0000
830.0000,285.0000,131.0000,195.0000
830.0000,213.0000,127.0000,189.0000
835.0000,203.0000,126.0000,187.0000
853.0000,202.0000,128.0000,191.0000
849.0000,290.0000,124.0000,185.0000
846.0000,284.0000,127.0000,189.0000
850.0000,285.0000,126.0000,187.0000
845.0000,280.0000,127.0000,189.0000
845.0000,275.0000,123.0000,184.0000
869.0000,233.0000,127.0000,189.0000
873.0000,276.0000,123.0000,184.0000
870.0000,275.0000,127.0000,189.0000
870.0000,273.0000,129.0000,193.0000
866.0000,274.0000,131.0000,195.0000
861.0000,271.0000,132.0000,197.0000
855.0000,271.0000,135.0000,201.0000
852.0000,268.0000,135.0000,201.0000
839.0000,263.0000,139.0000,207.0000
867.0000,261.0000,143.0000,213.0000
851.0000,263.0000,146.0000,217.0000
886.0000,170.0000,149.0000,222.0000
887.0000,169.0000,150.0000,224.0000
885.0000,172.0000,146.0000,217.0000
857.0000,257.0000,150.0000,224.0000
796.0000,276.0000,155.0000,231.0000
787.0000,276.0000,156.0000,233.0000
823.0000,258.0000,158.0000,235.0000
812.0000,256.0000,161.0000,240.0000
798.0000,263.0000,166.0000,247.0000
741.0000,289.0000,163.0000,242.0000
721.0000,281.0000,168.0000,250.0000
722.0000,284.0000,168.0000,250.0000
705.0000,282.0000,166.0000,247.0000
689.0000,279.0000,169.0000,252.0000
775.0000,251.0000,173.0000,257.0000
854.0000,242.0000,176.0000,263.0000
855.0000,246.0000,174.0000,260.0000
836.0000,260.0000,169.0000,252.0000
820.0000,275.0000,168.0000,250.0000
800.0000,284.0000,168.0000,250.0000
658.0000,313.0000,164.0000,245.0000
649.0000,318.0000,161.0000,240.0000
623.0000,328.0000,161.0000,240.0000
595.0000,331.0000,161.0000,240.0000
583.0000,328.0000,161.0000,240.0000
632.0000,322.0000,156.0000,233.0000
619.0000,327.0000,152.0000,226.0000
615.0000,330.0000,147.0000,220.0000
581.0000,234.0000,143.0000,213.0000
577.0000,235.0000,140.0000,209.0000
579.0000,233.0000,137.0000,205.0000
625.0000,317.0000,142.0000,211.0000
626.0000,339.0000,137.0000,205.0000
614.0000,356.0000,136.0000,203.0000
613.0000,364.0000,135.0000,201.0000
628.0000,342.0000,137.0000,205.0000
625.0000,340.0000,142.0000,211.0000
616.0000,343.0000,146.0000,217.0000
553.0000,356.0000,143.0000,213.0000
542.0000,351.0000,147.0000,220.0000
535.0000,350.0000,147.0000,220.0000
533.0000,356.0000,147.0000,220.0000
546.0000,370.0000,150.0000,224.0000
