1
760.0000,260.0000,123.0000,184.0000
762.0000,254.0000,126.0000,187.0000
767.0000,250.0000,123.0000,184.0000
765.0000,245.0000,127.0000,189.0000
766.0000,236.0000,128.0000,191.0000
783.0000,240.0000,128.0000,191.0000
788.0000,233.0000,124.0000,185.0000
814.0000,271.0000,127.0000,189.0000
817.0000,273.0000,128.0000,191.0000
822.0000,276.0000,131.0000,195.0000
822.0000,277.0000,132.0000,197.0000
828.0000,282.0000,132.0000,197.0000
830.0000,285.0000,131.0000,195.0000
830.0000,213.0000,127.0000,189.0000
835.0000,203.0000,126.0000,187.0000
853.0000,202.0000,128.0000,191.0000
849.0000,290.0000,124.0000,185.0000
846.0000,284.0000,127.0000,189.0000
850.0000,285.0000,126.0000,187.0000
845.0000,280.0000,127.0000,189.0000
845.0000,275.0000,123.0000,184.0000
872.0000,279.0000,126.0000,187.0000
871.0000,276.0000,129.0000,193.0000
850.0000,314.0000,132.0000,197.0000
871.0000,272.0000,136.0000,203.0000
867.0000,274.0000,135.0000,201.0000
861.0000,270.0000,136.0000,203.0000
853.0000,264.0000,140.0000,209.0000
847.0000,263.0000,144.0000,215.0000
850.0000,263.0000,142.0000,211.0000
871.0000,258.0000,139.0000,207.0000
892.0000,176.0000,139.0000,207.0000
893.0000,185.0000,135.0000,201.0000
893.0000,184.0000,135.0000,201.0000
884.0000,181.0000,139.0000,207.0000
886.0000,172.0000,135.0000,201.0000
868.0000,191.0000,135.0000,201.0000
791.0000,291.0000,132.0000,197.0000
785.0000,294.0000,135.0000,201.0000
815.0000,297.0000,136.0000,203.0000
794.0000,303.0000,136.0000,203.0000
748.0000,303.0000,139.0000,207.0000
736.0000,299.0000,143.0000,213.0000
731.0000,295.0000,147.0000,220.0000
715.0000,295.0000,150.0000,224.0000
696.0000,285.0000,146.0000,217.0000
681.0000,334.0000,143.0000,213.0000
678.0000,330.0000,146.0000,217.0000
727.0000,306.0000,146.0000,217.0000
724.0000,307.0000,150.0000,224.0000
660.0000,334.0000,149.0000,222.0000
670.0000,333.0000,146.0000,217.0000
659.0000,334.0000,146.0000,217.0000
655.0000,332.0000,149.0000,222.0000
625.0000,338.0000,146.0000,217.0000
610.0000,345.0000,142.0000,211.0000
650.0000,342.0000,137.0000,205.0000
644.0000,338.0000,137.0000,205.0000
631.0000,336.0000,139.0000,207.0000
610.0000,337.0000,142.0000,211.0000
670.0000,422.0000,146.0000,217.0000
661.0000,429.0000,146.0000,217.0000
636.0000,315.0000,150.0000,224.0000
625.0000,316.0000,147.0000,220.0000
620.0000,335.0000,144.0000,215.0000
608.0000,351.0000,140.0000,209.0000
604.0000,364.0000,137.0000,205.0000
626.0000,345.0000,137.0000,205.0000
623.0000,346.0000,140.0000,209.0000
619.0000,357.0000,137.0000,205.0000
560.0000,371.0000,133.0000,199.0000
541.0000,350.0000,137.0000,205.0000
532.0000,351.0000,142.0000,211.0000
537.0000,359.0000,142.0000,211.0000
552.0000,376.0000,146.0000,217.0000
