1
760.0000,260.0000,123.0000,184.0000
762.0000,254.0000,126.0000,187.0000
767.0000,250.0000,123.0000,184.0000
765.0000,245.0000,127.0000,189.0000
766.0000,236.0000,128.0000,191.0000
783.0000,240.0000,128.0000,191.0000
788.0000,233.0000,124.0000,185.0000
814.0000,271.0000,127.0000,189.0000
817.0000,273.0000,128.0000,191.0000
822.0000,276.0000,131.0000,195.0000
822.0000,277.0000,132.0000,197.0000
828.0000,282.0000,132.0000,197.0000
830.0000,285.0000,131.0000,195.0000
830.0000,213.0000,127.0000,189.0000
835.0000,203.0000,126.0000,187.0000
853.0000,202.0000,128.0000,191.0000
849.0000,290.0000,124.0000,185.0000
846.0000,284.0000,127.0000,189.0000
850.0000,285.0000,126.0000,187.0000
845.0000,280.0000,127.0000,189.0000
845.0000,275.0000,123.0000,184.0000
872.0000,279.0000,126.0000,187.0000
871.0000,276.0000,129.0000,193.0000
850.0000,314.0000,132.0000,197.0000
871.0000,272.0000,136.0000,203.0000
867.0000,274.0000,135.0000,201.0000
861.0000,270.0000,136.0000,203.0000
853.0000,264.0000,140.0000,209.0000
847.0000,263.0000,144.0000,215.0000
850.0000,263.0000,142.0000,211.0000
871.0000,258.0000,139.0000,207.0000
892.0000,176.0000,139.0000,207.0000
893.0000,185.0000,135.0000,201.0000
893.0000,183.0000,135.0000,201.0000
884.0000,181.0000,139.0000,207.0000
886.0000,172.0000,135.0000,201.0000
868.0000,191.0000,135.0000,201.0000
791.0000,291.0000,132.0000,197.0000
786.0000,299.0000,131.0000,195.0000
772.0000,342.0000,129.0000,193.0000
765.0000,346.0000,131.0000,195.0000
750.0000,341.0000,132.0000,197.0000
740.0000,338.0000,131.0000,195.0000
746.0000,345.0000,127.0000,189.0000
738.0000,326.0000,127.0000,189.0000
717.0000,344.0000,123.0000,184.0000
790.0000,300.0000,122.0000,182.0000
767.0000,356.0000,123.0000,184.0000
762.0000,362.0000,124.0000,185.0000
727.0000,331.0000,128.0000,191.0000
714.0000,341.0000,124.0000,185.0000
677.0000,343.0000,128.0000,191.0000
668.0000,344.0000,127.0000,189.0000
666.0000,344.0000,127.0000,189.0000
633.0000,353.0000,124.0000,185.0000
618.0000,354.0000,128.0000,191.0000
656.0000,349.0000,131.0000,195.0000
649.0000,343.0000,129.0000,193.0000
631.0000,345.0000,132.0000,197.0000
626.0000,349.0000,132.0000,197.0000
586.0000,243.0000,135.0000,201.0000
584.0000,246.0000,131.0000,195.0000
584.0000,243.0000,127.0000,189.0000
647.0000,331.0000,124.0000,185.0000
631.0000,348.0000,128.0000,191.0000
616.0000,365.0000,131.0000,195.0000
606.0000,367.0000,135.0000,201.0000
632.0000,347.0000,132.0000,197.0000
632.0000,349.0000,132.0000,197.0000
625.0000,357.0000,136.0000,203.0000
702.0000,348.0000,137.0000,205.0000
701.0000,344.0000,135.0000,201.0000
2
0
0
