1
760.0000,260.0000,123.0000,184.0000
762.0000,254.0000,126.0000,187.0000
767.0000,250.0000,123.0000,184.0000
765.0000,245.0000,127.0000,189.0000
766.0000,236.0000,128.0000,191.0000
783.0000,240.0000,128.0000,191.0000
788.0000,233.0000,124.0000,185.0000
814.0000,271.0000,127.0000,189.0000
817.0000,273.0000,128.0000,191.0000
822.0000,276.0000,131.0000,195.0000
822.0000,277.0000,132.0000,197.0000
828.0000,282.0000,132.0000,197.0000
830.0000,285.0000,131.0000,195.0000
830.0000,213.0000,127.0000,189.0000
835.0000,203.0000,126.0000,187.0000
853.0000,202.0000,128.0000,191.0000
849.0000,290.0000,124.0000,185.0000
846.0000,284.0000,127.0000,189.0000
850.0000,285.0000,126.0000,187.0000
845.0000,280.0000,127.0000,189.0000
845.0000,275.0000,123.0000,184.0000
872.0000,279.0000,126.0000,187.0000
871.0000,276.0000,129.0000,193.0000
850.0000,314.0000,132.0000,197.0000
871.0000,272.0000,136.0000,203.0000
867.0000,274.0000,135.0000,201.0000
861.0000,270.0000,136.0000,203.0000
853.0000,264.0000,140.0000,209.0000
847.0000,263.0000,144.0000,215.0000
850.0000,263.0000,142.0000,211.0000
871.0000,258.0000,139.0000,207.0000
892.0000,176.0000,139.0000,207.0000
893.0000,185.0000,135.0000,201.0000
893.0000,183.0000,135.0000,201.0000
884.0000,181.0000,139.0000,207.0000
886.0000,172.0000,135.0000,201.0000
868.0000,191.0000,135.0000,201.0000
791.0000,291.0000,132.0000,197.0000
786.0000,299.0000,131.0000,195.0000
772.0000,343.0000,129.0000,193.0000
766.0000,345.0000,132.0000,197.0000
758.0000,344.0000,132.0000,197.0000
756.0000,349.0000,129.0000,193.0000
761.0000,355.0000,126.0000,187.0000
734.0000,332.0000,129.0000,193.0000
704.0000,345.0000,127.0000,189.0000
692.0000,347.0000,128.0000,191.0000
692.0000,342.0000,129.0000,193.0000
762.0000,356.0000,131.0000,195.0000
730.0000,332.0000,131.0000,195.0000
713.0000,331.0000,135.0000,201.0000
673.0000,337.0000,137.0000,205.0000
661.0000,341.0000,135.0000,201.0000
664.0000,341.0000,136.0000,203.0000
628.0000,344.0000,137.0000,205.0000
613.0000,346.0000,137.0000,205.0000
650.0000,342.0000,140.0000,209.0000
644.0000,340.0000,136.0000,203.0000
645.0000,251.0000,135.0000,201.0000
591.0000,242.0000,136.0000,203.0000
585.0000,243.0000,135.0000,201.0000
609.0000,284.0000,131.0000,195.0000
650.0000,329.0000,129.0000,193.0000
639.0000,327.0000,132.0000,197.0000
627.0000,344.0000,133.0000,199.0000
617.0000,363.0000,129.0000,193.0000
610.0000,367.0000,129.0000,193.0000
629.0000,348.0000,132.0000,197.0000
632.0000,349.0000,133.0000,199.0000
624.0000,357.0000,135.0000,201.0000
544.0000,356.0000,137.0000,205.0000
548.0000,357.0000,136.0000,203.0000
539.0000,359.0000,132.0000,197.0000
541.0000,367.0000,128.0000,191.0000
529.0000,367.0000,126.0000,187.0000
