1
760.0000,260.0000,123.0000,184.0000
762.0000,254.0000,126.0000,187.0000
767.0000,250.0000,123.0000,184.0000
765.0000,245.0000,127.0000,189.0000
766.0000,236.0000,128.0000,191.0000
783.0000,240.0000,128.0000,191.0000
788.0000,233.0000,124.0000,185.0000
814.0000,271.0000,127.0000,189.0000
817.0000,273.0000,128.0000,191.0000
822.0000,276.0000,131.0000,195.0000
822.0000,277.0000,132.0000,197.0000
828.0000,282.0000,132.0000,197.0000
830.0000,285.0000,131.0000,195.0000
830.0000,213.0000,127.0000,189.0000
835.0000,203.0000,126.0000,187.0000
853.0000,202.0000,128.0000,191.0000
849.0000,290.0000,124.0000,185.0000
846.0000,284.0000,127.0000,189.0000
850.0000,285.0000,126.0000,187.0000
845.0000,280.0000,127.0000,189.0000
845.0000,275.0000,123.0000,184.0000
869.0000,233.0000,127.0000,189.0000
873.0000,276.0000,123.0000,184.0000
870.0000,275.0000,127.0000,189.0000
870.0000,273.0000,129.0000,193.0000
866.0000,274.0000,131.0000,195.0000
861.0000,271.0000,132.0000,197.0000
855.0000,269.0000,135.0000,201.0000
849.0000,266.0000,137.0000,205.0000
835.0000,263.0000,142.0000,211.0000
854.0000,261.0000,146.0000,217.0000
848.0000,266.0000,144.0000,215.0000
884.0000,181.0000,142.0000,211.0000
889.0000,174.0000,140.0000,209.0000
883.0000,174.0000,140.0000,209.0000
857.0000,255.0000,142.0000,211.0000
799.0000,284.0000,143.0000,213.0000
785.0000,285.0000,144.0000,215.0000
779.0000,288.0000,144.0000,215.0000
817.0000,270.0000,149.0000,222.0000
795.0000,279.0000,147.0000,220.0000
747.0000,299.0000,144.0000,215.0000
733.0000,298.0000,146.0000,217.0000
733.0000,300.0000,146.0000,217.0000
715.0000,297.0000,147.0000,220.0000
700.0000,289.0000,143.0000,213.0000
678.0000,330.0000,147.0000,220.0000
669.0000,328.0000,150.0000,224.0000
725.0000,296.0000,155.0000,231.0000
732.0000,290.0000,158.0000,235.0000
702.0000,310.0000,155.0000,231.0000
682.0000,322.0000,150.0000,224.0000
668.0000,330.0000,146.0000,217.0000
657.0000,330.0000,150.0000,224.0000
625.0000,338.0000,147.0000,220.0000
606.0000,338.0000,149.0000,222.0000
588.0000,336.0000,146.0000,217.0000
647.0000,335.0000,142.0000,211.0000
627.0000,334.0000,142.0000,211.0000
613.0000,338.0000,140.0000,209.0000
610.0000,272.0000,137.0000,205.0000
648.0000,309.0000,139.0000,207.0000
641.0000,317.0000,142.0000,211.0000
626.0000,320.0000,142.0000,211.0000
622.0000,337.0000,142.0000,211.0000
609.0000,351.0000,143.0000,213.0000
603.0000,359.0000,139.0000,207.0000
626.0000,341.0000,137.0000,205.0000
628.0000,348.0000,133.0000,199.0000
620.0000,359.0000,135.0000,201.0000
618.0000,355.0000,137.0000,205.0000
542.0000,348.0000,142.0000,211.0000
536.0000,354.0000,140.0000,209.0000
538.0000,357.0000,139.0000,207.0000
524.0000,352.0000,139.0000,207.0000
