1
760.0000,260.0000,123.0000,184.0000
762.0000,254.0000,126.0000,187.0000
767.0000,250.0000,123.0000,184.0000
765.0000,245.0000,127.0000,189.0000
766.0000,236.0000,128.0000,191.0000
783.0000,240.0000,128.0000,191.0000
788.0000,233.0000,124.0000,185.0000
814.0000,271.0000,127.0000,189.0000
817.0000,273.0000,128.0000,191.0000
822.0000,276.0000,131.0000,195.0000
822.0000,277.0000,132.0000,197.0000
828.0000,282.0000,132.0000,197.0000
830.0000,285.0000,131.0000,195.0000
830.0000,213.0000,127.0000,189.0000
835.0000,203.0000,126.0000,187.0000
853.0000,202.0000,128.0000,191.0000
849.0000,290.0000,124.0000,185.0000
846.0000,284.0000,127.0000,189.0000
850.0000,285.0000,126.0000,187.0000
845.0000,280.0000,127.0000,189.0000
845.0000,275.0000,123.0000,184.0000
872.0000,279.0000,126.0000,187.0000
871.0000,276.0000,129.0000,193.0000
850.0000,314.0000,132.0000,197.0000
871.0000,272.0000,136.0000,203.0000
867.0000,274.0000,135.0000,201.0000
861.0000,270.0000,136.0000,203.0000
853.0000,264.0000,140.0000,209.0000
847.0000,263.0000,144.0000,215.0000
850.0000,263.0000,142.0000,211.0000
871.0000,258.0000,139.0000,207.0000
892.0000,176.0000,139.0000,207.0000
893.0000,185.0000,135.0000,201.0000
893.0000,184.0000,135.0000,201.0000
884.0000,181.0000,139.0000,207.0000
886.0000,172.0000,135.0000,201.0000
868.0000,191.0000,135.0000,201.0000
791.0000,291.0000,132.0000,197.0000
785.0000,294.0000,135.0000,201.0000
815.0000,297.0000,136.0000,203.0000
794.0000,303.0000,136.0000,203.0000
748.0000,303.0000,139.0000,207.0000
736.0000,299.0000,143.0000,213.0000
731.0000,295.0000,147.0000,220.0000
715.0000,295.0000,150.0000,224.0000
697.0000,286.0000,146.0000,217.0000
677.0000,336.0000,143.0000,213.0000
667.0000,328.0000,147.0000,220.0000
733.0000,310.0000,146.0000,217.0000
720.0000,318.0000,142.0000,211.0000
708.0000,325.0000,139.0000,207.0000
681.0000,335.0000,136.0000,203.0000
667.0000,343.0000,132.0000,197.0000
663.0000,342.0000,136.0000,203.0000
634.0000,349.0000,132.0000,197.0000
618.0000,354.0000,131.0000,195.0000
652.0000,350.0000,128.0000,191.0000
650.0000,343.0000,131.0000,195.0000
643.0000,342.0000,132.0000,197.0000
623.0000,350.0000,132.0000,197.0000
590.0000,250.0000,128.0000,191.0000
612.0000,287.0000,124.0000,185.0000
646.0000,331.0000,128.0000,191.0000
644.0000,335.0000,126.0000,187.0000
631.0000,348.0000,127.0000,189.0000
617.0000,367.0000,124.0000,185.0000
610.0000,370.0000,128.0000,191.0000
627.0000,350.0000,132.0000,197.0000
560.0000,365.0000,132.0000,197.0000
555.0000,367.0000,131.0000,195.0000
557.0000,370.0000,127.0000,189.0000
557.0000,376.0000,123.0000,184.0000
543.0000,370.0000,123.0000,184.0000
541.0000,371.0000,124.0000,185.0000
528.0000,372.0000,121.0000,180.0000
